"From Branch","To District","To City","Charge for 1st kg","Charge per additional 1kg"
"Colombo","Kurunegala","Wellawa","450","100.00"
"Colombo","Kurunegala","Bamunakotuwa","450","100.00"
"Colombo","Kurunegala","Kobeigane","450","100.00"
"Colombo","Kurunegala","Wariyapola","450","100.00"
"Colombo","Kurunegala","Bandara Koswaththa","450","100.00"
"Colombo","Kurunegala","Kanaththewewa","450","100.00"
"Colombo","Kurunegala","Minuwangethe","450","100.00"
"Colombo","Kurunegala","Mahakeliya","450","100.00"
"Colombo","Kurunegala","Mirihanegama","450","100.00"
"Colombo","Kurunegala","Withikuliya","450","100.00"
"Colombo","Kurunegala","Vithikuliya","450","100.00"
"Colombo","Kurunegala","Thuththiripitigama.","450","100.00"
"Colombo","Kurunegala","Withikuliya","450","100.00"
"Colombo","Kurunegala","Raba Wewa","450","100.00"
"Colombo","Kurunegala","Wariyapola - Puttalam Road","450","100.00"
"Colombo","Kurunegala","Aulegama","450","100.00"
"Colombo","Kurunegala","Malagane","450","100.00"
"Colombo","Kurunegala","Minuwangate","450","100.00"
"Colombo","Kurunegala","THUTHTHIRIPITIGAMA","450","100.00"
"Colombo","Kurunegala","BANDARAKOSWATHTHA","450","100.00"
"Colombo","Kurunegala","Madige Midiyala","450","100.00"
"Colombo","Kurunegala","Bamunugama","450","100.00"
"Colombo","Kurunegala","Pannawa","450","100.00"
"Colombo","Kurunegala","Yakadapatha","450","100.00"
"Colombo","Kurunegala","Wellawa","450","100.00"
"Colombo","Kurunegala","katumuluwa","450","100.00"
"Colombo","Kurunegala","wilbagedara","450","100.00"
"Colombo","Kurunegala","habarawa","450","100.00"
"Colombo","Kurunegala","Henegedara","450","100.00"
"Colombo","Gampaha","Hiswella","450","100.00"
"Colombo","Gampaha","Kirindiwela","450","100.00"
"Colombo","Gampaha","Mandawala","450","100.00"
"Colombo","Gampaha","Mithirigala","450","100.00"
"Colombo","Gampaha","Pepiliyawala","450","100.00"
"Colombo","Gampaha","Radawana","450","100.00"
"Colombo","Gampaha","Urapola","450","100.00"
"Colombo","Gampaha","Walgammulla","450","100.00"
"Colombo","Gampaha","Meethirigala","450","100.00"
"Colombo","Gampaha","Dangalla","450","100.00"
"Colombo","Gampaha","Ranwala","450","100.00"
"Colombo","Gampaha","Pingamuwa","450","100.00"
"Colombo","Gampaha","Mailawalana","450","100.00"
"Colombo","Gampaha","Meddegama","450","100.00"
"Colombo","Gampaha","Pugoda","450","100.00"
"Colombo","Gampaha","KERAGALA","450","100.00"
"Colombo","Gampaha","keragala","450","100.00"
"Colombo","Gampaha","Mahena","450","100.00"
"Colombo","Gampaha","Wilibula","450","100.00"
"Colombo","Gampaha","Papiliyawala","450","100.00"
"Colombo","Gampaha","Jerman Watta","450","100.00"
"Colombo","Gampaha","Wedagama","450","100.00"
"Colombo","Gampaha","Walgammulla","450","100.00"
"Colombo","Gampaha","Diyawala","450","100.00"
"Colombo","Gampaha","Urapola","450","100.00"
"Colombo","Gampaha","Walgammulla","450","100.00"
"Colombo","Gampaha","keragala","450","100.00"
"Colombo","Gampaha","Ratambale","450","100.00"
"Colombo","Gampaha","Naduwaththa","450","100.00"
"Colombo","Gampaha","millathe","450","100.00"
"Colombo","Polonnaruwa","Divulankadawala","500","100.00"
"Colombo","Polonnaruwa","Diyabeduma","500","100.00"
"Colombo","Polonnaruwa","Diyasenpura","500","100.00"
"Colombo","Polonnaruwa","Lakshauyana","500","100.00"
"Colombo","Polonnaruwa","Maha Ambagaswewa","500","100.00"
"Colombo","Polonnaruwa","Meegaswewa","500","100.00"
"Colombo","Polonnaruwa","Minneriya","500","100.00"
"Colombo","Polonnaruwa","Wijayabapura","500","100.00"
"Colombo","Polonnaruwa","Medirigiriya","500","100.00"
"Colombo","Polonnaruwa","Hingurakgoda","500","100.00"
"Colombo","Polonnaruwa","Higurakgoda","500","100.00"
"Colombo","Polonnaruwa","Yudaganawa","500","100.00"
"Colombo","Polonnaruwa","Athumalpitiya","500","100.00"
"Colombo","Polonnaruwa","Galamuna","500","100.00"
"Colombo","Polonnaruwa","Medirigiriya town","500","100.00"
"Colombo","Polonnaruwa","Ambagaswewa","500","100.00"
"Colombo","Polonnaruwa","Hingurakgoda town","500","100.00"
"Colombo","Polonnaruwa","Katukeliyawa","500","100.00"
"Colombo","Polonnaruwa","Doradeka","500","100.00"
"Colombo","Polonnaruwa","pansalgodella","500","100.00"
"Colombo","Polonnaruwa","Wadigawewa","500","100.00"
"Colombo","Polonnaruwa","Hingurakgoda town","500","100.00"
"Colombo","Polonnaruwa","Hingurakgoda town","500","100.00"
"Colombo","Polonnaruwa","batuoya","500","100.00"
"Colombo","Polonnaruwa","Maharathamale","500","100.00"
"Colombo","Polonnaruwa","Kaduruwewa","500","100.00"
"Colombo","Polonnaruwa","Samaranadigama","500","100.00"
"Colombo","Polonnaruwa","BOTHALKARAWANGUWA","500","100.00"
"Colombo","Ratnapura","Daugala","500","100.00"
"Colombo","Ratnapura","Delwala","500","100.00"
"Colombo","Ratnapura","Gawaragiriya","500","100.00"
"Colombo","Ratnapura","Nawalakanda","500","100.00"
"Colombo","Ratnapura","Panapola","500","100.00"
"Colombo","Ratnapura","Pebotuwa","500","100.00"
"Colombo","Ratnapura","Ayagama","500","100.00"
"Colombo","Ratnapura","Kalawana","500","100.00"
"Colombo","Ratnapura","Wathurawa","500","100.00"
"Colombo","Ratnapura","Weddagala","500","100.00"
"Colombo","Ratnapura","Nikagoda","500","100.00"
"Colombo","Ratnapura","Kodippili Kanda","500","100.00"
"Colombo","Ratnapura","Karawita","500","100.00"
"Colombo","Ratnapura","Yakdehiwatta","500","100.00"
"Colombo","Ratnapura","Kukulegama","500","100.00"
"Colombo","Ratnapura","Pothupitiya","500","100.00"
"Colombo","Ratnapura","Medagalathura","500","100.00"
"Colombo","Ratnapura","Pimbura","500","100.00"
"Colombo","Ratnapura","Wewalkadura","500","100.00"
"Colombo","Ratnapura","Manana","500","100.00"
"Colombo","Ratnapura","Mipagama","500","100.00"
"Colombo","Ratnapura","Kelinkanda","500","100.00"
"Colombo","Ratnapura","Rambuka","500","100.00"
"Colombo","Ratnapura","Sinhalagoda","500","100.00"
"Colombo","Ratnapura","Tea janapadaya","500","100.00"
"Colombo","Ratnapura","koddippilikanda","500","100.00"
"Colombo","Ratnapura","Kukulegama dam","500","100.00"
"Colombo","Ratnapura","Athwelthota","500","100.00"
"Colombo","Kurunegala","Alahengama","450","100.00"
"Colombo","Kurunegala","Alahitiyawa","450","100.00"
"Colombo","Kurunegala","Awulegama","450","100.00"
"Colombo","Kurunegala","Bogamulla","450","100.00"
"Colombo","Kurunegala","Dambadeniya","450","100.00"
"Colombo","Kurunegala","Horambawa","450","100.00"
"Colombo","Kurunegala","Ihala Katugampala","450","100.00"
"Colombo","Kurunegala","Kalugamuwa","450","100.00"
"Colombo","Kurunegala","Karagahagedara","450","100.00"
"Colombo","Kurunegala","Katupota","450","100.00"
"Colombo","Kurunegala","Kekunagolla","450","100.00"
"Colombo","Kurunegala","Kirimetiyawa","450","100.00"
"Colombo","Kurunegala","Lonahettiya","450","100.00"
"Colombo","Kurunegala","Metiyagane","450","100.00"
"Colombo","Kurunegala","Moragane","450","100.00"
"Colombo","Kurunegala","Muruthenge","450","100.00"
"Colombo","Kurunegala","Pahamune","450","100.00"
"Colombo","Kurunegala","Welawa Juncton","450","100.00"
"Colombo","Kurunegala","Wennoruwa","450","100.00"
"Colombo","Kurunegala","Narammala","450","100.00"
"Colombo","Kurunegala","Weerambugedara","450","100.00"
"Colombo","Kurunegala","Katupotha","450","100.00"
"Colombo","Kurunegala","Narmmala","450","100.00"
"Colombo","Kurunegala","Kadahapola","450","100.00"
"Colombo","Kurunegala","ihala katugampola","450","100.00"
"Colombo","Kurunegala","Bogahamulla","450","100.00"
"Colombo","Kurunegala","Siyabalagaskotuwa","450","100.00"
"Colombo","Kurunegala","mathawa","450","100.00"
"Colombo","Kurunegala","wellegala","450","100.00"
"Colombo","Kurunegala","vilakatupotha","450","100.00"
"Colombo","Kurunegala","Katupotha - Rabawewa road","450","100.00"
"Colombo","Kurunegala","Werella","450","100.00"
"Colombo","Kurunegala","Kanogama","450","100.00"
"Colombo","Kurunegala","Hammaliya","450","100.00"
"Colombo","Kurunegala","Telahera","450","100.00"
"Colombo","Kurunegala","Alahenegama","450","100.00"
"Colombo","Kurunegala","Mudalpola watta","450","100.00"
"Colombo","Kurunegala","Elavitigama","450","100.00"
"Colombo","Kurunegala","Piyumgalla","450","100.00"
"Colombo","Kurunegala","Waripola Town-Chilaw road","450","100.00"
"Colombo","Kurunegala","Galwanguwa","450","100.00"
"Colombo","Kurunegala","Penthenigoda","450","100.00"
"Colombo","Kurunegala","Polgahayaya","450","100.00"
"Colombo","Kurunegala","Narammala Town","450","100.00"
"Colombo","Kurunegala","Ranawaththa","450","100.00"
"Colombo","Kurunegala","Bemmullegedara","450","100.00"
"Colombo","Kurunegala","Sewendana","450","100.00"
"Colombo","Kurunegala","Meewewa","450","100.00"
"Colombo","Kurunegala","Kiralabokka","450","100.00"
"Colombo","Kurunegala","Weerambugedara","450","100.00"
"Colombo","Kurunegala","Karagahagedara","450","100.00"
"Colombo","Kurunegala","Katupotha","450","100.00"
"Colombo","Kurunegala","Kadahapola","450","100.00"
"Colombo","Kurunegala","Katupotha - Kadahapola","450","100.00"
"Colombo","Kurunegala","Horombawa","450","100.00"
"Colombo","Kurunegala","Nakkawatta","450","100.00"
"Colombo","Kurunegala","Manawa","450","100.00"
"Colombo","Kurunegala","Kirimetiyawa","450","100.00"
"Colombo","Kurunegala","Maviala","450","100.00"
"Colombo","Kurunegala","Dematawa","450","100.00"
"Colombo","Kurunegala","Damunawa","450","100.00"
"Colombo","Kurunegala","Narammala - Negambo Road","450","100.00"
"Colombo","Kurunegala","Halwella","450","100.00"
"Colombo","Kurunegala","DAMPELESSA","450","100.00"
"Colombo","Kurunegala","Giranakanda","450","100.00"
"Colombo","Kurunegala","Nakalagamuwa","450","100.00"
"Colombo","Kurunegala","Midellagolla","450","100.00"
"Colombo","Kurunegala","Kiulgalla","450","100.00"
"Colombo","Kurunegala","Muthugala","450","100.00"
"Colombo","Kurunegala","Dambadeniya","450","100.00"
"Colombo","Kurunegala","Katugampola","450","100.00"
"Colombo","Kurunegala","Dikirikewa","450","100.00"
"Colombo","Kurunegala","Horombawa","450","100.00"
"Colombo","Kurunegala","Lokahettiya","450","100.00"
"Colombo","Kandy","Dekinda","500","100.00"
"Colombo","Kandy","Dolosbage","500","100.00"
"Colombo","Kandy","Galaboda","500","100.00"
"Colombo","Kandy","Nawalapitiya","500","100.00"
"Colombo","Kandy","Rambukpitiya","500","100.00"
"Colombo","Kandy","Weligampola","500","100.00"
"Colombo","Kandy","Balanthota","500","100.00"
"Colombo","Kandy","Inguru Oya","500","100.00"
"Colombo","Kandy","Harangala","500","100.00"
"Colombo","Kandy","Hapugasthalawa","500","100.00"
"Colombo","Kandy","GORAKAOYA","500","100.00"
"Colombo","Kandy","BAWWAGAMA","500","100.00"
"Colombo","Kandy","UDABULATHGAMA","500","100.00"
"Colombo","Kandy","Mallanda","500","100.00"
"Colombo","Kandy","Shemrock","500","100.00"
"Colombo","Kandy","Ambagamuwa","500","100.00"
"Colombo","Kandy","Tispane","500","100.00"
"Colombo","Kandy","Ketabulawa","500","100.00"
"Colombo","Kandy","Ahaswewa","500","100.00"
"Colombo","Kandy","Gonawalapathana","500","100.00"
"Colombo","Kandy","selambridge","500","100.00"
"Colombo","Kandy","Inguru Oya","500","100.00"
"Colombo","Kandy","Donside","500","100.00"
"Colombo","Kandy","Thispane","500","100.00"
"Colombo","Kandy","Kadiyenlena","500","100.00"
"Colombo","Kandy","Imbulpitiya","500","100.00"
"Colombo","Kandy","Solankanda","500","100.00"
"Colombo","Kandy","Paragala","500","100.00"
"Colombo","Kandy","Rakshawa","500","100.00"
"Colombo","Kandy","Galamuduna","500","100.00"
"Colombo","Kandy","Montecristo Estate","500","100.00"
"Colombo","Kandy","Meepitiya","500","100.00"
"Colombo","Badulla","Ridimaliyadda","500","100.00"
"Colombo","Badulla","Uraniya","500","100.00"
"Colombo","Monaragala","Dambagalla","500","100.00"
"Colombo","Monaragala","Nannapurawa","500","100.00"
"Colombo","Monaragala","Bibile","500","100.00"
"Colombo","Badulla","Rideemaliyadda","500","100.00"
"Colombo","Monaragala","Bibila","500","100.00"
"Colombo","Monaragala","bakinigahawela","500","100.00"
"Colombo","Monaragala","medagama","500","100.00"
"Colombo","Monaragala","yalkumbura","500","100.00"
"Colombo","Monaragala","ekiriyankumbura","500","100.00"
"Colombo","Monaragala","pitakumbura","500","100.00"
"Colombo","Monaragala","kotagama","500","100.00"
"Colombo","Badulla","Yalwela","500","100.00"
"Colombo","Monaragala","Kotabowa","500","100.00"
"Colombo","Monaragala","Diviyapola","500","100.00"
"Colombo","Monaragala","Bibila junction","500","100.00"
"Colombo","Monaragala","Pitakumbura","500","100.00"
"Colombo","Monaragala","Bulupitiya","500","100.00"
"Colombo","Badulla","kandegama","500","100.00"
"Colombo","Monaragala","iwela","500","100.00"
"Colombo","Monaragala","kanulwela","500","100.00"
"Colombo","Monaragala","Dodamgolla","500","100.00"
"Colombo","Monaragala","Kuruwamba","500","100.00"
"Colombo","Monaragala","nagala","500","100.00"
"Colombo","Monaragala","Radaliyadda","500","100.00"
"Colombo","Monaragala","puwakpele","500","100.00"
"Colombo","Monaragala","Ambagolla","500","100.00"
"Colombo","Monaragala","wegama","500","100.00"
"Colombo","Monaragala","hepola","500","100.00"
"Colombo","Monaragala","yalwela","500","100.00"
"Colombo","Monaragala","KAUDELLA","500","100.00"
"Colombo","Monaragala","HEWELWELA","500","100.00"
"Colombo","Monaragala","UNAGOLLA","500","100.00"
"Colombo","Monaragala","YALKUBURA","500","100.00"
"Colombo","Monaragala","MUDIYALA","500","100.00"
"Colombo","Monaragala","KOTAGAMA","500","100.00"
"Colombo","Monaragala","BADULLAGAMMANA","500","100.00"
"Colombo","Monaragala","ussagala","500","100.00"
"Colombo","Monaragala","Ilukapathana","500","100.00"
"Colombo","Monaragala","Kanawegalla","500","100.00"
"Colombo","Monaragala","dehigama","500","100.00"
"Colombo","Monaragala","Dankumbura","500","100.00"
"Colombo","Monaragala","Karagahawela","500","100.00"
"Colombo","Monaragala","Pothubandana","500","100.00"
"Colombo","Monaragala","SENAPATHIYA","500","100.00"
"Colombo","Monaragala","BIBILEMULLA","500","100.00"
"Colombo","Monaragala","DAHAGONIYA","500","100.00"
"Colombo","Monaragala","KENDAWINNA","500","100.00"
"Colombo","Monaragala","sikuralanda","500","100.00"
"Colombo","Monaragala","Kokunnewa","500","100.00"
"Colombo","Monaragala","karadugala","500","100.00"
"Colombo","Gampaha","Dagonna","450","100.00"
"Colombo","Gampaha","Dewalapola","450","100.00"
"Colombo","Gampaha","Dunagaha","450","100.00"
"Colombo","Gampaha","Hinatiyana Madawala","450","100.00"
"Colombo","Gampaha","Horampella","450","100.00"
"Colombo","Gampaha","Hunumulla","450","100.00"
"Colombo","Gampaha","Madelgamuwa","450","100.00"
"Colombo","Gampaha","Marandagahamula","450","100.00"
"Colombo","Gampaha","Wegowwa","450","100.00"
"Colombo","Gampaha","Divulapitiya","450","100.00"
"Colombo","Gampaha","Korase","450","100.00"
"Colombo","Gampaha","Yagodamulla","450","100.00"
"Colombo","Gampaha","Galloluwa","450","100.00"
"Colombo","Gampaha","maradagahamula","450","100.00"
"Colombo","Gampaha","Uggalboda","450","100.00"
"Colombo","Gampaha","Minuwangoda","450","100.00"
"Colombo","Gampaha","pansilgoda","450","100.00"
"Colombo","Gampaha","yatiyana","450","100.00"
"Colombo","Gampaha","Paththaduwana","450","100.00"
"Colombo","Gampaha","Kamaragoda","450","100.00"
"Colombo","Gampaha","madampella","450","100.00"
"Colombo","Gampaha","Madawala","450","100.00"
"Colombo","Gampaha","Watinapaha","450","100.00"
"Colombo","Gampaha","Naiwella","450","100.00"
"Colombo","Gampaha","Airport Rd Minuwangoda","450","100.00"
"Colombo","Gampaha","Peellawatta","450","100.00"
"Colombo","Gampaha","Madampella","450","100.00"
"Colombo","Gampaha","Divulapitiya","450","100.00"
"Colombo","Gampaha","Nelligahamula","450","100.00"
"Colombo","Gampaha","Ballapana","450","100.00"
"Colombo","Gampaha","Yagodamulla","450","100.00"
"Colombo","Gampaha","Dewalapola","450","100.00"
"Colombo","Gampaha","Horampella","450","100.00"
"Colombo","Gampaha","Madelgamuwa","450","100.00"
"Colombo","Gampaha","Wegowwa","450","100.00"
"Colombo","Gampaha","Korase","450","100.00"
"Colombo","Gampaha","Yagodamulla","450","100.00"
"Colombo","Gampaha","Galloluwa","450","100.00"
"Colombo","Gampaha","Uggalboda","450","100.00"
"Colombo","Gampaha","Minuwangoda","450","100.00"
"Colombo","Gampaha","pansilgoda","450","100.00"
"Colombo","Gampaha","yatiyana","450","100.00"
"Colombo","Gampaha","Paththaduwana","450","100.00"
"Colombo","Gampaha","Kamaragoda","450","100.00"
"Colombo","Gampaha","madampella","450","100.00"
"Colombo","Gampaha","Madawala","450","100.00"
"Colombo","Gampaha","Watinapaha","450","100.00"
"Colombo","Gampaha","Naiwella","450","100.00"
"Colombo","Gampaha","Airport Rd Minuwangoda","450","100.00"
"Colombo","Gampaha","Peellawatta","450","100.00"
"Colombo","Gampaha","Dagonna","450","100.00"
"Colombo","Gampaha","Hinatiyana Madawala","450","100.00"
"Colombo","Gampaha","Bulugahamulla","450","100.00"
"Colombo","Gampaha","yakahatuwa","450","100.00"
"Colombo","Gampaha","Kamaragoda","450","100.00"
"Colombo","Gampaha","Peellawatta","450","100.00"
"Colombo","Gampaha","Boragodawaththa","450","100.00"
"Colombo","Gampaha","Nilpanagoda","450","100.00"
"Colombo","Gampaha","wadumulla","450","100.00"
"Colombo","Gampaha","Mathammana","450","100.00"
"Colombo","","","425","100.00"
"Colombo","Kandy","Dedunupitiya","500","100.00"
"Colombo","Kandy","Hataraliyadda","500","100.00"
"Colombo","Kandy","Sangarajapura","500","100.00"
"Colombo","Kurunegala","Buluwala","500","100.00"
"Colombo","Kurunegala","Kahapathwala","500","100.00"
"Colombo","Kurunegala","Pilessa","500","100.00"
"Colombo","Kurunegala","Weuda","500","100.00"
"Colombo","Kandy","Hatharaliyadda","500","100.00"
"Colombo","Kurunegala","Paragahadeniya","500","100.00"
"Colombo","Kurunegala","Mawathagama","500","100.00"
"Colombo","Kandy","Uduwa","500","100.00"
"Colombo","Kandy","Dedunupitiya","500","100.00"
"Colombo","Kurunegala","Metibokka","500","100.00"
"Colombo","Kurunegala","Barampola","500","100.00"
"Colombo","Kurunegala","Barampola","500","100.00"
"Colombo","Kurunegala","Buluwala","500","100.00"
"Colombo","Kurunegala","Kahapathwala","500","100.00"
"Colombo","Kurunegala","Pilessa","500","100.00"
"Colombo","Kurunegala","Weuda","500","100.00"
"Colombo","Kurunegala","Paragahadeniya","500","100.00"
"Colombo","Kurunegala","Mawathagama","500","100.00"
"Colombo","Kurunegala","Metibokka","500","100.00"
"Colombo","Kurunegala","Rambukkana road Mawathagama","500","100.00"
"Colombo","Kurunegala","Ahasyanapitiya","500","100.00"
"Colombo","Kurunegala","Meethenwala","500","100.00"
"Colombo","Kurunegala","Muwankanda","500","100.00"
"Colombo","Kurunegala","Kawisigamuwa","500","100.00"
"Colombo","Kurunegala","Kavisigamuwa","500","100.00"
"Colombo","Kandy","Kotikapola","500","100.00"
"Colombo","Kandy","Kotikapola","500","100.00"
"Colombo","Kandy","Kolugala ihalagama","500","100.00"
"Colombo","Kandy","Rangamuwa","500","100.00"
"Colombo","","","500","100.00"
"Colombo","Kurunegala","Hilogama","450","100.00"
"Colombo","Kurunegala","Hulogedara","450","100.00"
"Colombo","Kurunegala","Hulugalla","450","100.00"
"Colombo","Kurunegala","Kadigawa","450","100.00"
"Colombo","Kurunegala","Kotawehera","450","100.00"
"Colombo","Kurunegala","Mahagirilla","450","100.00"
"Colombo","Kurunegala","Meewellawa","450","100.00"
"Colombo","Kurunegala","Nabadewa","450","100.00"
"Colombo","Kurunegala","Thimbiriyawa","450","100.00"
"Colombo","Kurunegala","Nikaweratiya","450","100.00"
"Colombo","Kurunegala","Maha girilla","450","100.00"
